rna24059	gene7465
rna24056	gene7465
rna25371	gene7858
rna25372	gene7858
rna15410	gene4728
rna15409	gene4728
rna15411	gene4728
rna55700	gene28815
rna55702	gene28815
rna55701	gene28815
rna29996	gene10887
rna48324	gene24253
rna23168	gene7177
rna23169	gene7177
rna44398	gene21760
rna36351	gene16616
rna5837	gene1787
rna5838	gene1787
rna48481	gene24340
rna48480	gene24340
rna48482	gene24340
rna48483	gene24340
rna40172	gene19145
rna61486	gene32485
rna17563	gene5417
rna17562	gene5417
rna31429	gene12304
rna30645	gene11527
rna33521	gene14362
rna38417	gene17945
rna46141	gene22893
rna51085	gene25923
rna51084	gene25923
rna33971	gene14798
rna29048	gene9955
rna27742	gene8669
rna31003	gene11881
rna32794	gene13651
rna34334	gene15158
rna31949	gene12820
rna60557	gene31953
rna60558	gene31953
rna60559	gene31953
rna60560	gene31953
rna57689	gene30097
rna57690	gene30097
rna48034	gene24070
rna32207	gene13073
rna30786	gene11668
rna31821	gene12694
rna27939	gene8863
rna32507	gene13370
rna44983	gene22128
rna3502	gene1091
rna3503	gene1091
rna23498	gene7269
rna23500	gene7269
rna23501	gene7269
rna23499	gene7269
rna9260	gene2811
rna9259	gene2811
rna46091	gene22859
rna38510	gene18009
rna63935	gene33957
rna63937	gene33957
rna63938	gene33957
rna63936	gene33957
rna42347	gene20498
rna37254	gene17234
rna37255	gene17234
rna60457	gene31881
rna60458	gene31881
rna60459	gene31881
rna60460	gene31881
rna60461	gene31881
rna5487	gene1677
rna5488	gene1677
rna61794	gene32689
rna61795	gene32689
rna61796	gene32689
rna5607	gene1712
rna5608	gene1712
rna26875	gene8317
rna26876	gene8317
rna26877	gene8317
rna26878	gene8317
rna34412	gene15236
rna13573	gene4154
rna13574	gene4154
rna13575	gene4154
rna13578	gene4154
rna13577	gene4154
rna13576	gene4154
rna13580	gene4154
rna13581	gene4154
rna13579	gene4154
rna58723	gene30746
rna58724	gene30746
rna52059	gene26562
rna52060	gene26562
rna55133	gene28493
rna55134	gene28493
rna55135	gene28493
rna25783	gene7988
rna25782	gene7988
rna13897	gene4260
rna13898	gene4260
rna13899	gene4260
rna13896	gene4260
rna53448	gene27453
rna13996	gene4290
rna13997	gene4290
rna39474	gene18670
rna52543	gene26888
rna52544	gene26888
rna52545	gene26888
rna52546	gene26888
rna52547	gene26888
rna52548	gene26888
rna52549	gene26888
rna52550	gene26888
rna52551	gene26888
rna52552	gene26888
rna22893	gene7096
rna22894	gene7096
rna22892	gene7096
rna14095	gene4320
rna14096	gene4320
rna42759	gene20752
rna50912	gene25824
rna11669	gene3551
rna11668	gene3551
rna61063	gene32237
rna2502	gene784
rna2503	gene784
rna329	gene112
rna328	gene112
rna330	gene112
rna331	gene112
rna10446	gene3188
rna10448	gene3188
rna10445	gene3188
rna10447	gene3188
rna10444	gene3188
rna31163	gene12040
rna23567	gene7290
rna23568	gene7290
rna3588	gene1120
rna3589	gene1120
rna3587	gene1120
rna3590	gene1120
rna27716	gene8643
rna28247	gene9163
rna1589	gene513
rna38918	gene18275
rna63307	gene33603
rna38838	gene18220
rna46534	gene23139
rna33052	gene13905
rna54923	gene28352
rna53303	gene27363
rna53304	gene27363
rna32899	gene13755
rna44878	gene22062
rna44880	gene22062
rna44879	gene22062
rna33198	gene14046
rna15598	gene4782
rna15599	gene4782
rna15600	gene4782
rna15601	gene4782
rna15602	gene4782
rna15603	gene4782
rna15604	gene4782
rna15605	gene4782
rna11191	gene3411
rna11192	gene3411
rna11193	gene3411
rna11194	gene3411
rna11195	gene3411
rna11196	gene3411
rna11197	gene3411
rna11198	gene3411
rna11190	gene3411
rna11199	gene3411
rna21889	gene6776
rna21888	gene6776
rna7675	gene2323
rna7676	gene2323
rna25383	gene7862
rna25384	gene7862
rna37983	gene17676
rna8316	gene2506
rna8317	gene2506
rna2853	gene888
rna2854	gene888
rna2855	gene888
rna24503	gene7615
rna24504	gene7615
rna24505	gene7615
rna24506	gene7615
rna12376	gene3788
rna12375	gene3788
rna924	gene301
rna923	gene301
rna13028	gene3983
rna13029	gene3983
rna58	gene20
rna59	gene20
rna60	gene20
rna57	gene20
rna56	gene20
rna57547	gene30005
rna57549	gene30005
rna57548	gene30005
rna57550	gene30005
rna57551	gene30005
rna54644	gene28186
rna13889	gene4257
rna13890	gene4257
rna37495	gene17382
rna42287	gene20467
rna28472	gene9386
rna50146	gene25326
rna58700	gene30727
rna28138	gene9059
rna48211	gene24189
rna19344	gene5996
rna19345	gene5996
rna19346	gene5996
rna19343	gene5996
rna4062	gene1268
rna4063	gene1268
rna4064	gene1268
rna497	gene169
rna498	gene169
rna499	gene169
rna500	gene169
rna501	gene169
rna502	gene169
rna504	gene169
rna503	gene169
rna505	gene169
rna506	gene169
rna496	gene169
rna48914	gene24594
rna38945	gene18292
rna38946	gene18292
rna63503	gene33712
rna28828	gene9736
rna33484	gene14325
rna34556	gene15379
rna31861	gene12734
rna54189	gene27908
rna54188	gene27908
rna54190	gene27908
rna54191	gene27908
rna54192	gene27908
rna54193	gene27908
rna47590	gene23796
rna47589	gene23796
rna47591	gene23796
rna47592	gene23796
rna47593	gene23796
rna23354	gene7227
rna23355	gene7227
rna52841	gene27067
rna1014	gene327
rna1015	gene327
rna1016	gene327
rna1017	gene327
rna1018	gene327
rna35173	gene15881
rna30993	gene11871
rna57993	gene30289
rna57994	gene30289
rna45367	gene22382
rna37647	gene17487
rna37648	gene17487
rna16500	gene5068
rna16501	gene5068
rna52246	gene26685
rna52247	gene26685
rna58608	gene30656
rna33597	gene14437
rna35265	gene15937
rna49047	gene24653
rna30395	gene11280
rna28973	gene9881
rna2711	gene849
rna2710	gene849
rna2712	gene849
rna62064	gene32835
rna62065	gene32835
rna13083	gene4002
rna13082	gene4002
rna41149	gene19787
rna41150	gene19787
rna2229	gene703
rna2228	gene703
rna2227	gene703
rna17647	gene5442
rna17648	gene5442
rna35509	gene16068
rna35511	gene16068
rna35510	gene16068
rna45447	gene22431
rna45446	gene22431
rna13379	gene4097
rna13380	gene4097
rna60385	gene31830
rna37511	gene17392
rna30693	gene11575
rna30221	gene11107
rna29180	gene10085
rna44331	gene21711
rna33880	gene14711
rna43020	gene20924
rna17917	gene5522
rna17916	gene5522
rna17915	gene5522
rna17918	gene5522
rna17919	gene5522
rna59375	gene31170
rna59376	gene31170
rna59377	gene31170
rna59379	gene31170
rna59378	gene31170
rna50875	gene25797
rna50874	gene25797
rna50877	gene25797
rna50876	gene25797
rna9439	gene2872
rna9437	gene2872
rna9438	gene2872
rna18152	gene5600
rna18153	gene5600
rna18154	gene5600
rna18155	gene5600
rna18156	gene5600
rna41411	gene19931
rna62568	gene33141
rna56628	gene29412
rna28249	gene9165
rna31661	gene12534
rna48621	gene24421
rna24777	gene7697
rna24778	gene7697
rna62115	gene32859
rna62114	gene32859
rna62117	gene32859
rna62118	gene32859
rna62119	gene32859
rna62116	gene32859
rna62122	gene32859
rna62120	gene32859
rna62121	gene32859
rna31159	gene12036
rna41850	gene20195
rna48587	gene24394
rna44073	gene21555
rna44074	gene21555
rna49812	gene25136
rna49815	gene25136
rna49816	gene25136
rna49814	gene25136
rna49813	gene25136
rna49817	gene25136
rna49818	gene25136
rna49819	gene25136
rna49820	gene25136
rna2690	gene840
rna2691	gene840
rna29506	gene10408
rna9335	gene2836
rna9336	gene2836
rna2756	gene862
rna2757	gene862
rna54044	gene27811
rna54045	gene27811
rna54046	gene27811
rna54047	gene27811
rna54048	gene27811
rna41945	gene20248
rna5512	gene1681
rna5513	gene1681
rna5514	gene1681
rna5510	gene1681
rna5509	gene1681
rna5511	gene1681
rna5515	gene1681
rna16715	gene5136
rna16716	gene5136
rna24163	gene7496
rna24162	gene7496
rna24164	gene7496
rna37847	gene17617
rna25921	gene8025
rna25922	gene8025
rna47278	gene23624
rna54003	gene27780
rna54004	gene27780
rna54005	gene27780
rna54006	gene27780
rna63095	gene33482
rna40204	gene19166
rna40205	gene19166
rna40206	gene19166
rna40207	gene19166
rna20253	gene6272
rna20254	gene6272
rna14550	gene4470
rna14552	gene4470
rna14553	gene4470
rna14554	gene4470
rna14551	gene4470
rna14555	gene4470
rna9107	gene2756
rna9108	gene2756
rna9109	gene2756
rna9110	gene2756
rna9111	gene2756
rna9106	gene2756
rna38294	gene17865
rna45012	gene22145
rna29829	gene10723
rna34542	gene15365
rna51187	gene25992
rna29916	gene10810
rna28494	gene9408
rna11419	gene3475
rna11418	gene3475
rna11417	gene3475
rna11420	gene3475
rna6265	gene1915
rna6266	gene1915
rna6268	gene1915
rna6269	gene1915
rna6270	gene1915
rna6271	gene1915
rna6267	gene1915
rna44213	gene21640
rna44214	gene21640
rna44215	gene21640
rna44216	gene21640
rna54262	gene27949
rna54263	gene27949
rna54264	gene27949
rna54265	gene27949
rna17361	gene5358
rna17360	gene5358
rna17362	gene5358
rna26959	gene8349
rna26960	gene8349
rna26961	gene8349
rna26962	gene8349
rna26963	gene8349
rna46928	gene23393
rna52239	gene26680
rna52240	gene26680
rna28016	gene8940
rna27572	gene8523
rna27571	gene8523
rna45951	gene22786
rna54430	gene28060
rna22040	gene6826
rna22039	gene6826
rna1299	gene415
rna1300	gene415
rna1298	gene415
rna42692	gene20719
rna45549	gene22512
rna57909	gene30223
rna30175	gene11061
rna36646	gene16811
rna26932	gene8339
rna26933	gene8339
rna26934	gene8339
rna26931	gene8339
rna52965	gene27155
rna52966	gene27155
rna13505	gene4136
rna13506	gene4136
rna39819	gene18895
rna47525	gene23761
rna56239	gene29190
rna150	gene51
rna151	gene51
rna153	gene51
rna152	gene51
rna154	gene51
rna149	gene51
rna56950	gene29613
rna56951	gene29613
rna48709	gene24468
rna48710	gene24468
rna48711	gene24468
rna36480	gene16684
rna60180	gene31700
rna60181	gene31700
rna60182	gene31700
rna52125	gene26596
rna5082	gene1557
rna5083	gene1557
rna1174	gene372
rna1175	gene372
rna1173	gene372
rna1176	gene372
rna54441	gene28067
rna46484	gene23103
rna42087	gene20334
rna14848	gene4561
rna56209	gene29165
rna25550	gene7913
rna25548	gene7913
rna25549	gene7913
rna25551	gene7913
rna19533	gene6055
rna19532	gene6055
rna19534	gene6055
rna19535	gene6055
rna19536	gene6055
rna19537	gene6055
rna50395	gene25501
rna50396	gene25501
rna49114	gene24687
rna40481	gene19354
rna51209	gene26011
rna51210	gene26011
rna51211	gene26011
rna17808	gene5494
rna17809	gene5494
rna17810	gene5494
rna17807	gene5494
rna17811	gene5494
rna35719	gene16207
rna35720	gene16207
rna41770	gene20155
rna47989	gene24042
rna54642	gene28184
rna18265	gene5629
rna18266	gene5629
rna18267	gene5629
rna18264	gene5629
rna61425	gene32444
rna61426	gene32444
rna61427	gene32444
rna61429	gene32444
rna61428	gene32444
rna16682	gene5123
rna16684	gene5123
rna16683	gene5123
rna16685	gene5123
rna45140	gene22240
rna12831	gene3940
rna12830	gene3940
rna12832	gene3940
rna12833	gene3940
rna49963	gene25222
rna3460	gene1077
rna3461	gene1077
rna3462	gene1077
rna3459	gene1077
rna52602	gene26925
rna11286	gene3436
rna11287	gene3436
rna11288	gene3436
rna11289	gene3436
rna4922	gene1509
rna4923	gene1509
rna4924	gene1509
rna29081	gene9986
rna36809	gene16921
rna43946	gene21495
rna43941	gene21495
rna43948	gene21495
rna43949	gene21495
rna43942	gene21495
rna43940	gene21495
rna43943	gene21495
rna43945	gene21495
rna43947	gene21495
rna43944	gene21495
rna43951	gene21495
rna43950	gene21495
rna43952	gene21495
rna49654	gene25018
rna55913	gene28967
rna55914	gene28967
rna55915	gene28967
rna62198	gene32919
rna62199	gene32919
rna39144	gene18418
rna39589	gene18748
rna44820	gene22021
rna44819	gene22021
rna36520	gene16714
rna58528	gene30609
rna57910	gene30224
rna6792	gene2069
rna6793	gene2069
rna41241	gene19833
rna41242	gene19833
rna30840	gene11721
rna28158	gene9075
rna62672	gene33185
rna45057	gene22181
rna25302	gene7845
rna25303	gene7845
rna58211	gene30402
rna58212	gene30402
rna8936	gene2698
rna8937	gene2698
rna11075	gene3380
rna11077	gene3380
rna11078	gene3380
rna11076	gene3380
rna46912	gene23385
rna55685	gene28803
rna22924	gene7107
rna22923	gene7107
rna7807	gene2359
rna7808	gene2359
rna7806	gene2359
rna5314	gene1622
rna5313	gene1622
rna13974	gene4283
rna13973	gene4283
rna13972	gene4283
rna13975	gene4283
rna13976	gene4283
rna38473	gene17988
rna17193	gene5300
rna17192	gene5300
rna17194	gene5300
rna17195	gene5300
rna17170	gene5291
rna17171	gene5291
rna28257	gene9173
rna5743	gene1757
rna5744	gene1757
rna5742	gene1757
rna39377	gene18607
rna39376	gene18607
rna50204	gene25361
rna50205	gene25361
rna50206	gene25361
rna50207	gene25361
rna41869	gene20208
rna48434	gene24313
rna54790	gene28275
rna54791	gene28275
rna52765	gene27022
rna25942	gene8033
rna25941	gene8033
rna25944	gene8033
rna25943	gene8033
rna25945	gene8033
rna35094	gene15836
rna35095	gene15836
rna35096	gene15836
rna5646	gene1724
rna5645	gene1724
rna7207	gene2186
rna7206	gene2186
rna59715	gene31402
rna59716	gene31402
rna11403	gene3470
rna11404	gene3470
rna11405	gene3470
rna16453	gene5054
rna16454	gene5054
rna42502	gene20610
rna50913	gene25825
rna50914	gene25825
rna50915	gene25825
rna57998	gene30292
rna57999	gene30292
rna58000	gene30292
rna19765	gene6120
rna19764	gene6120
rna19766	gene6120
rna43488	gene21218
rna43489	gene21218
rna43490	gene21218
rna50015	gene25260
rna14440	gene4430
rna14439	gene4430
rna18759	gene5800
rna18760	gene5800
rna18761	gene5800
rna18757	gene5800
rna18758	gene5800
rna23629	gene7307
rna23630	gene7307
rna54241	gene27935
rna54242	gene27935
rna54243	gene27935
rna54245	gene27935
rna54244	gene27935
rna11726	gene3568
rna11727	gene3568
rna11725	gene3568
rna55161	gene28513
rna28315	gene9231
rna61386	gene32427
rna45692	gene22611
rna29439	gene10341
rna22866	gene7086
rna22867	gene7086
rna22864	gene7086
rna22865	gene7086
rna22868	gene7086
rna31542	gene12417
rna38546	gene18027
rna38547	gene18027
rna44319	gene21700
rna44318	gene21700
rna30446	gene11331
rna50945	gene25843
rna58265	gene30430
rna58266	gene30430
rna35442	gene16024
rna6324	gene1931
rna6325	gene1931
rna6326	gene1931
rna6327	gene1931
rna55043	gene28428
rna55042	gene28428
rna55041	gene28428
rna55044	gene28428
rna29570	gene10472
rna39611	gene18761
rna13728	gene4202
rna13730	gene4202
rna13729	gene4202
rna62506	gene33095
rna62507	gene33095
rna62508	gene33095
rna62509	gene33095
rna10515	gene3206
rna10514	gene3206
rna56955	gene29615
rna61078	gene32246
rna61080	gene32246
rna61079	gene32246
rna20616	gene6381
rna20617	gene6381
rna11108	gene3388
rna11109	gene3388
rna11110	gene3388
rna11111	gene3388
rna52491	gene26856
rna20062	gene6209
rna20063	gene6209
rna20064	gene6209
rna20065	gene6209
rna20061	gene6209
rna20066	gene6209
rna1670	gene539
rna1668	gene539
rna1671	gene539
rna1669	gene539
rna56871	gene29560
rna37777	gene17572
rna59359	gene31158
rna50897	gene25810
rna50898	gene25810
rna3171	gene991
rna3172	gene991
rna3173	gene991
rna3174	gene991
rna3175	gene991
rna57238	gene29814
rna57239	gene29814
rna48262	gene24221
rna40238	gene19193
rna17004	gene5235
rna17005	gene5235
rna17006	gene5235
rna61122	gene32266
rna52372	gene26776
rna51226	gene26026
rna50959	gene25852
rna29904	gene10798
rna45669	gene22600
rna45670	gene22600
rna45671	gene22600
rna45672	gene22600
rna37821	gene17601
rna37822	gene17601
rna22992	gene7128
rna22991	gene7128
rna22993	gene7128
rna8708	gene2622
rna8709	gene2622
rna8706	gene2622
rna8707	gene2622
rna33694	gene14533
rna27603	gene8533
rna27602	gene8533
rna27601	gene8533
rna27604	gene8533
rna27605	gene8533
rna16134	gene4960
rna16132	gene4960
rna16135	gene4960
rna16133	gene4960
rna16136	gene4960
rna16137	gene4960
rna15695	gene4815
rna15696	gene4815
rna15697	gene4815
rna30825	gene11706
rna47869	gene23972
rna12134	gene3705
rna12133	gene3705
rna50280	gene25423
rna50281	gene25423
rna50282	gene25423
rna50283	gene25423
rna50284	gene25423
rna50285	gene25423
rna29363	gene10265
rna42696	gene20723
rna42697	gene20723
rna42698	gene20723
rna42699	gene20723
rna42700	gene20723
rna42702	gene20723
rna42701	gene20723
rna42703	gene20723
rna42704	gene20723
rna42705	gene20723
rna24459	gene7598
rna24458	gene7598
rna24460	gene7598
rna18532	gene5720
rna41927	gene20238
rna48814	gene24529
rna48813	gene24529
rna48815	gene24529
rna48816	gene24529
rna48817	gene24529
rna48818	gene24529
rna20554	gene6363
rna20552	gene6363
rna20553	gene6363
rna20555	gene6363
rna3193	gene997
rna3192	gene997
rna25900	gene8018
rna25901	gene8018
rna25902	gene8018
rna25903	gene8018
rna25899	gene8018
rna22723	gene7045
rna22724	gene7045
rna22725	gene7045
rna22726	gene7045
rna22727	gene7045
rna22728	gene7045
rna22729	gene7045
rna13265	gene4063
rna13266	gene4063
rna13267	gene4063
rna13263	gene4063
rna13268	gene4063
rna13264	gene4063
rna13269	gene4063
rna20928	gene6472
rna41694	gene20103
rna41695	gene20103
rna59762	gene31430
rna24456	gene7596
rna24455	gene7596
rna31487	gene12362
rna47597	gene23799
rna39440	gene18644
rna20633	gene6387
rna20632	gene6387
rna20634	gene6387
rna4164	gene1299
rna4165	gene1299
rna29195	gene10100
rna49442	gene24884
rna11296	gene3438
rna11297	gene3438
rna9846	gene3005
rna9847	gene3005
rna55724	gene28838
rna32292	gene13158
rna29701	gene10600
rna59491	gene31245
rna53227	gene27313
rna46889	gene23365
rna23068	gene7149
rna23067	gene7149
rna26711	gene8265
rna26713	gene8265
rna26712	gene8265
rna17346	gene5352
rna17345	gene5352
rna17348	gene5352
rna17347	gene5352
rna59517	gene31265
rna24117	gene7485
rna24116	gene7485
rna24118	gene7485
rna24119	gene7485
rna24120	gene7485
rna24115	gene7485
rna24114	gene7485
rna24121	gene7485
rna21486	gene6653
rna21485	gene6653
rna14257	gene4377
rna14258	gene4377
rna14259	gene4377
rna14256	gene4377
rna3659	gene1139
rna3658	gene1139
rna3657	gene1139
rna48044	gene24077
rna23938	gene7420
rna23939	gene7420
rna23940	gene7420
rna23942	gene7420
rna23941	gene7420
rna42920	gene20863
rna42921	gene20863
rna42922	gene20863
rna29190	gene10095
rna38396	gene17929
rna25462	gene7886
rna25463	gene7886
rna35960	gene16370
rna35961	gene16370
rna35962	gene16370
rna35963	gene16370
rna2064	gene656
rna2065	gene656
rna2066	gene656
rna63078	gene33468
rna42399	gene20530
rna32269	gene13135
rna46675	gene23217
rna46676	gene23217
rna33400	gene14243
rna33399	gene14243
rna11655	gene3546
rna11654	gene3546
rna11653	gene3546
rna58885	gene30845
rna854	gene278
rna853	gene278
rna42444	gene20567
rna42445	gene20567
rna50997	gene25871
rna45612	gene22560
rna52677	gene26973
rna52676	gene26973
rna52678	gene26973
rna52680	gene26973
rna52679	gene26973
rna52681	gene26973
rna52682	gene26973
rna57440	gene29939
rna21102	gene6533
rna21101	gene6533
rna48579	gene24393
rna48580	gene24393
rna48581	gene24393
rna48582	gene24393
rna48583	gene24393
rna48585	gene24393
rna48584	gene24393
rna48586	gene24393
rna5458	gene1666
rna5459	gene1666
rna50614	gene25648
rna8233	gene2482
rna8234	gene2482
rna8235	gene2482
rna8232	gene2482
rna42105	gene20347
rna20322	gene6296
rna20321	gene6296
rna20323	gene6296
rna20324	gene6296
rna33303	gene14147
rna16355	gene5020
rna16356	gene5020
rna16354	gene5020
rna16357	gene5020
rna48561	gene24387
rna48562	gene24387
rna48563	gene24387
rna48565	gene24387
rna48564	gene24387
rna48566	gene24387
rna48569	gene24387
rna48567	gene24387
rna48568	gene24387
rna48570	gene24387
rna42007	gene20287
rna48757	gene24496
rna53490	gene27474
rna61991	gene32790
rna61992	gene32790
rna37171	gene17171
rna28352	gene9267
rna45546	gene22509
rna50390	gene25496
rna29033	gene9940
rna16884	gene5192
rna16883	gene5192
rna29876	gene10770
rna51505	gene26207
rna57788	gene30166
rna35250	gene15928
rna35251	gene15928
rna43425	gene21175
rna43426	gene21175
rna43427	gene21175
rna43428	gene21175
rna63002	gene33409
rna41753	gene20142
rna41754	gene20142
rna57220	gene29804
rna57221	gene29804
rna35991	gene16391
rna35992	gene16391
rna35993	gene16391
rna56041	gene29049
rna56042	gene29049
rna64257	gene34160
rna64258	gene34160
rna64259	gene34160
rna40604	gene19424
rna40605	gene19424
rna40606	gene19424
rna48429	gene24308
rna29436	gene10338
rna5118	gene1565
rna5119	gene1565
rna5117	gene1565
rna46039	gene22825
rna33043	gene13896
rna26195	gene8112
rna26196	gene8112
rna37084	gene17111
rna44604	gene21872
rna8973	gene2711
rna8974	gene2711
rna8971	gene2711
rna8972	gene2711
rna8975	gene2711
rna8976	gene2711
rna21620	gene6693
rna21618	gene6693
rna21619	gene6693
rna21621	gene6693
rna14024	gene4299
rna14025	gene4299
rna16852	gene5180
rna16851	gene5180
rna57215	gene29798
rna57241	gene29816
rna50726	gene25710
rna50727	gene25710
rna14444	gene4432
rna14445	gene4432
rna14443	gene4432
rna14446	gene4432
rna14447	gene4432
rna4148	gene1295
rna4144	gene1295
rna4145	gene1295
rna4146	gene1295
rna4147	gene1295
rna4149	gene1295
rna4150	gene1295
rna4151	gene1295
rna4152	gene1295
rna26969	gene8352
rna26970	gene8352
rna26971	gene8352
rna26972	gene8352
rna26978	gene8352
rna26974	gene8352
rna26981	gene8352
rna26979	gene8352
rna26976	gene8352
rna26973	gene8352
rna26975	gene8352
rna26980	gene8352
rna26977	gene8352
rna26968	gene8352
rna50321	gene25445
rna60433	gene31866
rna33294	gene14139
rna32426	gene13291
rna28079	gene9002
rna37710	gene17514
rna61482	gene32482
rna61483	gene32482
rna13556	gene4147
rna13557	gene4147
rna13555	gene4147
rna9741	gene2971
rna9740	gene2971
rna60153	gene31680
rna25280	gene7838
rna25281	gene7838
rna25282	gene7838
rna43865	gene21452
rna30626	gene11508
rna30638	gene11520
rna55307	gene28586
rna23787	gene7364
rna23785	gene7364
rna23786	gene7364
rna1551	gene498
rna1552	gene498
rna1553	gene498
rna1554	gene498
rna47050	gene23475
rna47051	gene23475
rna41101	gene19756
rna47894	gene23980
rna21764	gene6740
rna21765	gene6740
rna21766	gene6740
rna22189	gene6876
rna22190	gene6876
rna9526	gene2904
rna9524	gene2904
rna9527	gene2904
rna9525	gene2904
rna37354	gene17305
rna25482	gene7891
rna25483	gene7891
rna41131	gene19777
rna3520	gene1098
rna3519	gene1098
rna56357	gene29256
rna56358	gene29256
rna56359	gene29256
rna33174	gene14022
rna30505	gene11387
rna20346	gene6302
rna20345	gene6302
rna20348	gene6302
rna20347	gene6302
rna20349	gene6302
rna20343	gene6302
rna20344	gene6302
rna20350	gene6302
rna8065	gene2429
rna8066	gene2429
rna59695	gene31392
rna34195	gene15020
rna33671	gene14510
rna30933	gene11813
rna51581	gene26270
rna43437	gene21180
rna35252	gene15929
rna34223	gene15048
rna35587	gene16119
rna35588	gene16119
rna14850	gene4562
rna14849	gene4562
rna16925	gene5204
rna16926	gene5204
rna16927	gene5204
rna27558	gene8518
rna27557	gene8518
rna25905	gene8019
rna25906	gene8019
rna25907	gene8019
rna25904	gene8019
rna45660	gene22596
rna45661	gene22596
rna45662	gene22596
rna45663	gene22596
rna45664	gene22596
rna23128	gene7164
rna23127	gene7164
rna23126	gene7164
rna23129	gene7164
rna23130	gene7164
rna23131	gene7164
rna23132	gene7164
rna42066	gene20320
rna49761	gene25102
rna27238	gene8421
rna27239	gene8421
rna27240	gene8421
rna52609	gene26929
rna52610	gene26929
rna57143	gene29753
rna35955	gene16365
rna29362	gene10264
rna40963	gene19665
rna40962	gene19665
rna40964	gene19665
rna40965	gene19665
rna25488	gene7893
rna25489	gene7893
rna25487	gene7893
rna25486	gene7893
rna25490	gene7893
rna54168	gene27893
rna62366	gene33028
rna62367	gene33028
rna62368	gene33028
rna62369	gene33028
rna28207	gene9123
rna8980	gene2713
rna8979	gene2713
rna37086	gene17113
rna58098	gene30335
rna49755	gene25097
rna56043	gene29050
rna36576	gene16762
rna10807	gene3299
rna10808	gene3299
rna43063	gene20957
rna43064	gene20957
rna43065	gene20957
rna43066	gene20957
rna43067	gene20957
rna9093	gene2752
rna9092	gene2752
rna9094	gene2752
rna24524	gene7619
rna24525	gene7619
rna27735	gene8662
rna60523	gene31924
rna60524	gene31924
rna24694	gene7671
rna24693	gene7671
rna4138	gene1293
rna4139	gene1293
rna4137	gene1293
rna21878	gene6773
rna21879	gene6773
rna21880	gene6773
rna21877	gene6773
rna56590	gene29383
rna382	gene129
rna381	gene129
rna41993	gene20274
rna23648	gene7314
rna23649	gene7314
rna54834	gene28302
rna54836	gene28302
rna54835	gene28302
rna54838	gene28302
rna54837	gene28302
rna54839	gene28302
rna54840	gene28302
rna19706	gene6104
rna19707	gene6104
rna37383	gene17325
rna8416	gene2531
rna8415	gene2531
rna50469	gene25551
rna50470	gene25551
rna50471	gene25551
rna12185	gene3721
rna12186	gene3721
rna12187	gene3721
rna40478	gene19351
rna30597	gene11479
rna12332	gene3773
rna12333	gene3773
rna12334	gene3773
rna12335	gene3773
rna62257	gene32962
rna39363	gene18594
rna24023	gene7449
rna24024	gene7449
rna24175	gene7501
rna24174	gene7501
rna23981	gene7433
rna23980	gene7433
rna16614	gene5104
rna16615	gene5104
rna16616	gene5104
rna59833	gene31483
rna59834	gene31483
rna379	gene128
rna380	gene128
rna31750	gene12623
rna5046	gene1544
rna5045	gene1544
rna5044	gene1544
rna5047	gene1544
rna5048	gene1544
rna5049	gene1544
rna5050	gene1544
rna5051	gene1544
rna53049	gene27202
rna53050	gene27202
rna26384	gene8172
rna26385	gene8172
rna17637	gene5439
rna17638	gene5439
rna52719	gene26993
rna52720	gene26993
rna52721	gene26993
rna52722	gene26993
rna29908	gene10802
rna43875	gene21460
rna43876	gene21460
rna43877	gene21460
rna43878	gene21460
rna36450	gene16668
rna36451	gene16668
rna36453	gene16668
rna36452	gene16668
rna36454	gene16668
rna377	gene127
rna376	gene127
rna378	gene127
rna9797	gene2992
rna9799	gene2992
rna9800	gene2992
rna9798	gene2992
rna4422	gene1379
rna4420	gene1379
rna4421	gene1379
rna4423	gene1379
rna4424	gene1379
rna60800	gene32096
rna60801	gene32096
rna60803	gene32096
rna60802	gene32096
rna60804	gene32096
rna60805	gene32096
rna15322	gene4698
rna15323	gene4698
rna15324	gene4698
rna15325	gene4698
rna15321	gene4698
rna15326	gene4698
rna18010	gene5555
rna18011	gene5555
rna18009	gene5555
rna41014	gene19701
rna41015	gene19701
rna41016	gene19701
rna49603	gene24979
rna7070	gene2154
rna7071	gene2154
rna7069	gene2154
rna7072	gene2154
rna6488	gene1976
rna6489	gene1976
rna6490	gene1976
rna6491	gene1976
rna6492	gene1976
rna6493	gene1976
rna5133	gene1570
rna5132	gene1570
rna45414	gene22407
rna52836	gene27064
rna52837	gene27064
rna55789	gene28880
rna62283	gene32976
rna50036	gene25274
rna5658	gene1728
rna5657	gene1728
rna5659	gene1728
rna37276	gene17250
rna37277	gene17250
rna59959	gene31556
rna54085	gene27842
rna54086	gene27842
rna23018	gene7135
rna23017	gene7135
rna23016	gene7135
rna23015	gene7135
rna33459	gene14301
rna43058	gene20952
rna12319	gene3769
rna12320	gene3769
rna3092	gene965
rna3091	gene965
rna4352	gene1360
rna4353	gene1360
rna4354	gene1360
rna8957	gene2705
rna8958	gene2705
rna52387	gene26784
rna52385	gene26784
rna52391	gene26784
rna52389	gene26784
rna52390	gene26784
rna52386	gene26784
rna52388	gene26784
rna9021	gene2725
rna9022	gene2725
rna9684	gene2957
rna9683	gene2957
rna7231	gene2191
rna7232	gene2191
rna7233	gene2191
rna7234	gene2191
rna7230	gene2191
