Motif	Factor	Evidence	Curated
Mixed_Average_31	FOXD2	ChIP-seq	Y
Mixed_Average_31	FOXD3	ChIP-seq	Y
Mixed_Average_31	FOXD4L1.1	ChIP-seq	Y
Mixed_Average_31	FOXD4L1.2	ChIP-seq	Y
Mixed_Average_31	FOXE1	ChIP-seq	Y
Mixed_Average_31	FOXE3	ChIP-seq	Y
Mixed_Average_31	FOXF1	ChIP-seq	Y
Mixed_Average_31	FOXF2	ChIP-seq	Y
Mixed_Average_31	FOXI1	ChIP-seq	Y
Mixed_Average_31	FOXI2	ChIP-seq	Y
Mixed_Average_31	FOXI4.1	ChIP-seq	Y
Mixed_Average_31	FOXI4.2	ChIP-seq	Y
Mixed_Average_31	FOXJ1	ChIP-seq	Y
Mixed_Average_31	FOXJ1.2	ChIP-seq	Y
Mixed_Average_31	FOXJ2	ChIP-seq	Y
Mixed_Average_31	FOXJ3	ChIP-seq	Y
Mixed_Average_31	FOXK2	ChIP-seq	Y
Mixed_Average_31	FOXL1	ChIP-seq	Y
Mixed_Average_31	FOXL2	ChIP-seq	Y
Mixed_Average_31	FOXQ1	ChIP-seq	Y
Mixed_Average_31	FOS	ChIP-seq	Y
Mixed_Average_31	FOSB	ChIP-seq	Y
Mixed_Average_31	FOSL1	ChIP-seq	Y
Mixed_Average_31	FOSL2	ChIP-seq	Y
CSD_M6356_1.01	YBX1	ChIP-seq	Y
CSD_M6356_1.01	YBX2	ChIP-seq	Y
Homeodomain_M6112_1.01	HOXA3	ChIP-seq	Y
Homeodomain_M6112_1.01	HOXA5	ChIP-seq	Y
Homeodomain_M6112_1.01	HOXA6	ChIP-seq	Y
Homeodomain_M6112_1.01	HOXA7	ChIP-seq	Y
Homeodomain_M6112_1.01	HOXA9	ChIP-seq	Y
Homeodomain_M6112_1.01	HOXB3	ChIP-seq	Y
Homeodomain_M6112_1.01	HOXB4	ChIP-seq	Y
Homeodomain_M6112_1.01	HOXB5	ChIP-seq	Y
Homeodomain_M6112_1.01	HOXB7	ChIP-seq	Y
Homeodomain_M6112_1.01	HOXB8	ChIP-seq	Y
Homeodomain_M6112_1.01	HOXB9	ChIP-seq	Y
Homeodomain_M6112_1.01	HOXC3	ChIP-seq	Y
Homeodomain_M6112_1.01	HOXC4	ChIP-seq	Y
Homeodomain_M6112_1.01	HOXC5	ChIP-seq	Y
Homeodomain_M6112_1.01	HOXC6	ChIP-seq	Y
Homeodomain_M6112_1.01	HOXC8	ChIP-seq	Y
Homeodomain_M6112_1.01	HOXC9	ChIP-seq	Y
Homeodomain_M6112_1.01	HOXD3	ChIP-seq	Y
Homeodomain_M6112_1.01	HOXD4	ChIP-seq	Y
Homeodomain_M6112_1.01	HOXD8	ChIP-seq	Y
Homeodomain_M6112_1.01	PDX1	ChIP-seq	Y
C2H2_ZF_Average_174	GFI1	ChIP-seq	Y
C2H2_ZF_Average_174	GFI1B	ChIP-seq	Y
Homeodomain_Average_28	LHX6	ChIP-seq	Y
Homeodomain_Average_28	LHX8	ChIP-seq	Y
bZIP_M6006_1.01	DDIT3	ChIP-seq	Y
Homeodomain_M6365_1.01	ZFHX3	ChIP-seq	Y
Homeodomain_Average_355	HNF1A	ChIP-seq	Y
Homeodomain_Average_355	HNF1B	ChIP-seq	Y
Forkhead_Average_103	FOXA1	ChIP-seq	Y
Forkhead_Average_103	FOXA2	ChIP-seq	Y
Forkhead_Average_103	FOXA4	ChIP-seq	Y
Forkhead_Average_103	FOXB1	ChIP-seq	Y
Forkhead_Average_103	FOXB2	ChIP-seq	Y
Forkhead_Average_103	FOXC1	ChIP-seq	Y
Forkhead_Average_103	FOXC2	ChIP-seq	Y
Forkhead_Average_103	FOXD1	ChIP-seq	Y
Forkhead_Average_103	FOXD2	ChIP-seq	Y
Forkhead_Average_103	FOXD3	ChIP-seq	Y
Forkhead_Average_103	FOXD4L1.1	ChIP-seq	Y
Forkhead_Average_103	FOXD4L1.2	ChIP-seq	Y
Forkhead_Average_103	FOXE1	ChIP-seq	Y
Forkhead_Average_103	FOXE3	ChIP-seq	Y
Forkhead_Average_103	FOXF1	ChIP-seq	Y
Forkhead_Average_103	FOXF2	ChIP-seq	Y
Forkhead_Average_103	FOXI1	ChIP-seq	Y
Forkhead_Average_103	FOXI2	ChIP-seq	Y
Forkhead_Average_103	FOXI4.1	ChIP-seq	Y
Forkhead_Average_103	FOXI4.2	ChIP-seq	Y
Forkhead_Average_103	FOXJ1	ChIP-seq	Y
Forkhead_Average_103	FOXJ1.2	ChIP-seq	Y
Forkhead_Average_103	FOXJ2	ChIP-seq	Y
Forkhead_Average_103	FOXJ3	ChIP-seq	Y
Forkhead_Average_103	FOXK2	ChIP-seq	Y
Forkhead_Average_103	FOXL1	ChIP-seq	Y
Forkhead_Average_103	FOXL2	ChIP-seq	Y
Forkhead_Average_103	FOXQ1	ChIP-seq	Y
Homeodomain_M5445_1.01	MEOX2	ChIP-seq	Y
Homeodomain_M2886_1.01	ALX1	ChIP-seq	Y
Homeodomain_M2886_1.01	ALX4	ChIP-seq	Y
Homeodomain_M2886_1.01	ARX	ChIP-seq	Y
Homeodomain_M2886_1.01	DMBX1	ChIP-seq	Y
Homeodomain_M2886_1.01	OTP	ChIP-seq	Y
Homeodomain_M2886_1.01	PAX3	ChIP-seq	Y
Homeodomain_M2886_1.01	PHOX2A	ChIP-seq	Y
Homeodomain_M2886_1.01	PHOX2B	ChIP-seq	Y
Homeodomain_M2886_1.01	PRRX1	ChIP-seq	Y
Homeodomain_M2886_1.01	PRRX2	ChIP-seq	Y
Homeodomain_M2886_1.01	RAX	ChIP-seq	Y
Homeodomain_M2886_1.01	VSX2	ChIP-seq	Y
Homeodomain_M6120_1.01	HOXA10	ChIP-seq	Y
Homeodomain_M6120_1.01	HOXA11	ChIP-seq	Y
Homeodomain_M6120_1.01	HOXA9	ChIP-seq	Y
Homeodomain_M6120_1.01	HOXB9	ChIP-seq	Y
Homeodomain_M6120_1.01	HOXC10	ChIP-seq	Y
Homeodomain_M6120_1.01	HOXC9	ChIP-seq	Y
Homeodomain_M6120_1.01	HOXD10	ChIP-seq	Y
Homeodomain_Average_101	POU6F1	ChIP-seq	Y
Homeodomain_Average_101	POU6F2	ChIP-seq	Y
Homeodomain_M6118_1.01	HOXA3	ChIP-seq	Y
Homeodomain_M6118_1.01	HOXA5	ChIP-seq	Y
Homeodomain_M6118_1.01	HOXA6	ChIP-seq	Y
Homeodomain_M6118_1.01	HOXA7	ChIP-seq	Y
Homeodomain_M6118_1.01	HOXA9	ChIP-seq	Y
Homeodomain_M6118_1.01	HOXB3	ChIP-seq	Y
Homeodomain_M6118_1.01	HOXB4	ChIP-seq	Y
Homeodomain_M6118_1.01	HOXB5	ChIP-seq	Y
Homeodomain_M6118_1.01	HOXB7	ChIP-seq	Y
Homeodomain_M6118_1.01	HOXB8	ChIP-seq	Y
Homeodomain_M6118_1.01	HOXB9	ChIP-seq	Y
Homeodomain_M6118_1.01	HOXC4	ChIP-seq	Y
Homeodomain_M6118_1.01	HOXC5	ChIP-seq	Y
Homeodomain_M6118_1.01	HOXC6	ChIP-seq	Y
Homeodomain_M6118_1.01	HOXC8	ChIP-seq	Y
Homeodomain_M6118_1.01	HOXC9	ChIP-seq	Y
Homeodomain_M6118_1.01	HOXD3	ChIP-seq	Y
Homeodomain_M6118_1.01	HOXD4	ChIP-seq	Y
Homeodomain_M6118_1.01	HOXD8	ChIP-seq	Y
Mixed_Average_49	GATA1	ChIP-seq	Y
Mixed_Average_49	GATA2	ChIP-seq	Y
Mixed_Average_49	GATA3	ChIP-seq	Y
Mixed_Average_49	GATA4	ChIP-seq	Y
Mixed_Average_49	GATA5	ChIP-seq	Y
Mixed_Average_49	GATA6	ChIP-seq	Y
Mixed_Average_49	LMO2	ChIP-seq	Y
Homeodomain_M0848_1.01	SIX3	ChIP-seq	Y
Homeodomain_M0848_1.01	SIX6	ChIP-seq	Y
GATA_Average_33	GATA1	ChIP-seq	Y
GATA_Average_33	GATA2	ChIP-seq	Y
GATA_Average_33	GATA3	ChIP-seq	Y
GATA_Average_33	GATA4	ChIP-seq	Y
GATA_Average_33	GATA5	ChIP-seq	Y
GATA_Average_33	GATA6	ChIP-seq	Y
GATA_M4535_1.01	GATA1	ChIP-seq	Y
GATA_M4535_1.01	GATA2	ChIP-seq	Y
GATA_M4535_1.01	GATA3	ChIP-seq	Y
GATA_M4535_1.01	GATA4	ChIP-seq	Y
GATA_M4535_1.01	GATA5	ChIP-seq	Y
GATA_M4535_1.01	GATA6	ChIP-seq	Y
DM_Average_5	DMRT1	ChIP-seq	Y
DM_Average_5	DMRT3	ChIP-seq	Y
CxC_M0529_1.01	LIN54	ChIP-seq	Y
Mixed_Average_37	CUX1	ChIP-seq	Y
Mixed_Average_37	CUX2	ChIP-seq	Y
Mixed_Average_37	PAX3	ChIP-seq	Y
Mixed_Average_37	PAX7	ChIP-seq	Y
DM_M0564_1.01	DMRT2	ChIP-seq	Y
DM_M0564_1.01	DMRTA1	ChIP-seq	Y
CUT_Homeodomain_Average_10	CUX1	ChIP-seq	Y
CUT_Homeodomain_Average_10	CUX2	ChIP-seq	Y
Homeodomain_POU_M6245_1.01	POU3F1	ChIP-seq	Y
Homeodomain_POU_M6245_1.01	POU3F2	ChIP-seq	Y
Homeodomain_POU_M6245_1.01	POU3F4	ChIP-seq	Y
CUT_Homeodomain_Average_9	ONECUT1	ChIP-seq	Y
CUT_Homeodomain_Average_9	ONECUT1.2	ChIP-seq	Y
CUT_Homeodomain_Average_9	ONECUT2	ChIP-seq	Y
CUT_Homeodomain_Average_9	ONECUT3	ChIP-seq	Y
CUT_Homeodomain_Average_5	CUX1	ChIP-seq	Y
CUT_Homeodomain_Average_5	CUX2	ChIP-seq	Y
Homeodomain_Average_142	HOXA1	ChIP-seq	Y
Homeodomain_Average_142	HOXA2	ChIP-seq	Y
Homeodomain_Average_142	HOXB1	ChIP-seq	Y
Homeodomain_Average_142	HOXB2	ChIP-seq	Y
Homeodomain_Average_142	HOXD1	ChIP-seq	Y
CUT_Homeodomain_M5151_1.01	CUX1	ChIP-seq	Y
CUT_Homeodomain_M5151_1.01	CUX2	ChIP-seq	Y
Sox_Average_95	BBX	ChIP-seq	Y
Sox_Average_95	HBP1	ChIP-seq	Y
Unknown_M6070_1.01	FUBP1	ChIP-seq	Y
CUT_Homeodomain_M2892_1.01	CUX1	ChIP-seq	Y
CUT_Homeodomain_M2892_1.01	CUX2	ChIP-seq	Y
Ets_Average_53	SPDEF	ChIP-seq	Y
Mixed_Average_43	ELF1	ChIP-seq	Y
Mixed_Average_43	ELF2	ChIP-seq	Y
Mixed_Average_43	SPI1	ChIP-seq	Y
Mixed_Average_43	SPIB	ChIP-seq	Y
Mixed_Average_43	SPIC	ChIP-seq	Y
Mixed_Average_43	PRDM1	ChIP-seq	Y
Ets_M5244_1.01	ETV6	ChIP-seq	Y
Mixed_Average_30	BCL11A	ChIP-seq	Y
Mixed_Average_30	BCL11B	ChIP-seq	Y
Mixed_Average_30	IRF4	ChIP-seq	Y
Mixed_Average_12	IRF1	ChIP-seq	Y
Mixed_Average_12	IRF2	ChIP-seq	Y
Mixed_Average_12	IRF3	ChIP-seq	Y
Mixed_Average_12	IRF4	ChIP-seq	Y
Mixed_Average_12	IRF5	ChIP-seq	Y
Mixed_Average_12	IRF7	ChIP-seq	Y
Mixed_Average_12	IRF8	ChIP-seq	Y
Mixed_Average_12	IRF9	ChIP-seq	Y
Mixed_Average_12	STAT2	ChIP-seq	Y
IRF_M5396_1.01	IRF7	ChIP-seq	Y
IRF_M6130_1.01	IRF5	ChIP-seq	Y
bZIP_M5973_1.01	ATF5	ChIP-seq	Y
bZIP_M5973_1.01	ATF5.2	ChIP-seq	Y
Sox_M5909_1.01	SOX1	ChIP-seq	Y
Sox_M5909_1.01	SOX14	ChIP-seq	Y
Sox_M5909_1.01	SOX2	ChIP-seq	Y
Sox_M5909_1.01	SOX21	ChIP-seq	Y
Sox_Average_55	SOX10	ChIP-seq	Y
Sox_Average_55	SOX8	ChIP-seq	Y
Sox_Average_55	SOX9	ChIP-seq	Y
Prospero_M5572_1.01	PROX1	ChIP-seq	Y
Homeodomain_POU_M3642_1.01	POU3F1	ChIP-seq	Y
Homeodomain_POU_M3642_1.01	POU3F2	ChIP-seq	Y
Homeodomain_POU_M3642_1.01	POU3F4	ChIP-seq	Y
Nuclear_receptor_Average_85	NR6A1	ChIP-seq	Y
E2F_Average_24	E2F3	ChIP-seq	Y
E2F_Average_24	E2F4	ChIP-seq	Y
E2F_Average_24	E2F5	ChIP-seq	Y
E2F_Average_24	E2F7	ChIP-seq	Y
E2F_Average_24	E2F8	ChIP-seq	Y
Unknown_M3394_1.01	TOPORS	ChIP-seq	Y
Unknown_Average_5	NRF1	ChIP-seq	Y
T-box_M6030_1.01	EOMES	ChIP-seq	Y
T-box_M6030_1.01	TBR1	ChIP-seq	Y
T-box_M6030_1.01	TBX21	ChIP-seq	Y
T-box_M6030_1.01	TBXT	ChIP-seq	Y
T-box_M6030_1.01	VEGT	ChIP-seq	Y
Forkhead_Average_66	FOXA1	ChIP-seq	Y
Forkhead_Average_66	FOXA2	ChIP-seq	Y
Forkhead_Average_66	FOXA4	ChIP-seq	Y
Forkhead_Average_66	FOXB1	ChIP-seq	Y
Forkhead_Average_66	FOXB2	ChIP-seq	Y
Forkhead_Average_66	FOXC1	ChIP-seq	Y
Forkhead_Average_66	FOXC2	ChIP-seq	Y
Forkhead_Average_66	FOXD1	ChIP-seq	Y
Forkhead_Average_66	FOXD2	ChIP-seq	Y
Forkhead_Average_66	FOXD3	ChIP-seq	Y
Forkhead_Average_66	FOXD4L1.1	ChIP-seq	Y
Forkhead_Average_66	FOXD4L1.2	ChIP-seq	Y
Forkhead_Average_66	FOXE1	ChIP-seq	Y
Forkhead_Average_66	FOXE3	ChIP-seq	Y
Forkhead_Average_66	FOXF1	ChIP-seq	Y
Forkhead_Average_66	FOXF2	ChIP-seq	Y
Forkhead_Average_66	FOXG1	ChIP-seq	Y
Forkhead_Average_66	FOXI1	ChIP-seq	Y
Forkhead_Average_66	FOXI2	ChIP-seq	Y
Forkhead_Average_66	FOXI4.1	ChIP-seq	Y
Forkhead_Average_66	FOXI4.2	ChIP-seq	Y
Forkhead_Average_66	FOXJ1	ChIP-seq	Y
Forkhead_Average_66	FOXJ1.2	ChIP-seq	Y
Forkhead_Average_66	FOXJ2	ChIP-seq	Y
Forkhead_Average_66	FOXJ3	ChIP-seq	Y
Forkhead_Average_66	FOXK2	ChIP-seq	Y
Forkhead_Average_66	FOXL1	ChIP-seq	Y
Forkhead_Average_66	FOXL2	ChIP-seq	Y
Forkhead_Average_66	FOXQ1	ChIP-seq	Y
Forkhead_M5254_1.01	FOXA1	ChIP-seq	Y
Forkhead_M5254_1.01	FOXA2	ChIP-seq	Y
Forkhead_M5254_1.01	FOXA4	ChIP-seq	Y
Forkhead_M5254_1.01	FOXB1	ChIP-seq	Y
Forkhead_M5254_1.01	FOXB2	ChIP-seq	Y
Forkhead_M5254_1.01	FOXC1	ChIP-seq	Y
Forkhead_M5254_1.01	FOXC2	ChIP-seq	Y
Forkhead_M5254_1.01	FOXD1	ChIP-seq	Y
Forkhead_M5254_1.01	FOXD2	ChIP-seq	Y
Forkhead_M5254_1.01	FOXD3	ChIP-seq	Y
Forkhead_M5254_1.01	FOXD4L1.1	ChIP-seq	Y
Forkhead_M5254_1.01	FOXD4L1.2	ChIP-seq	Y
Forkhead_M5254_1.01	FOXE1	ChIP-seq	Y
Forkhead_M5254_1.01	FOXE3	ChIP-seq	Y
Forkhead_M5254_1.01	FOXF1	ChIP-seq	Y
Forkhead_M5254_1.01	FOXF2	ChIP-seq	Y
Forkhead_M5254_1.01	FOXI1	ChIP-seq	Y
Forkhead_M5254_1.01	FOXI2	ChIP-seq	Y
Forkhead_M5254_1.01	FOXI4.1	ChIP-seq	Y
Forkhead_M5254_1.01	FOXI4.2	ChIP-seq	Y
Forkhead_M5254_1.01	FOXJ1	ChIP-seq	Y
Forkhead_M5254_1.01	FOXJ1.2	ChIP-seq	Y
Forkhead_M5254_1.01	FOXJ2	ChIP-seq	Y
Forkhead_M5254_1.01	FOXJ3	ChIP-seq	Y
Forkhead_M5254_1.01	FOXK2	ChIP-seq	Y
Forkhead_M5254_1.01	FOXL1	ChIP-seq	Y
Forkhead_M5254_1.01	FOXL2	ChIP-seq	Y
Forkhead_M5254_1.01	FOXQ1	ChIP-seq	Y
C2H2_ZF_M5841_1.01	HIC1	ChIP-seq	Y
C2H2_ZF_M5841_1.01	HIC2	ChIP-seq	Y
C2H2_ZF_Average_166	OSR1	ChIP-seq	Y
C2H2_ZF_Average_166	OSR2	ChIP-seq	Y
bHLH_Average_160	AHR	ChIP-seq	Y
bHLH_Average_160	AHRR	ChIP-seq	Y
bHLH_Average_160	ARNT	ChIP-seq	Y
bHLH_Average_160	ARNT2	ChIP-seq	Y
bHLH_Average_160	HIF1A	ChIP-seq	Y
bHLH_Average_160	NPAS3	ChIP-seq	Y
bHLH_Average_160	SIM1	ChIP-seq	Y
Paired_box_M3590_1.01	PAX1	ChIP-seq	Y
Paired_box_M3590_1.01	PAX5	ChIP-seq	Y
Paired_box_M3590_1.01	PAX8	ChIP-seq	Y
Paired_box_M3590_1.01	PAX9	ChIP-seq	Y
Forkhead_M1734_1.01	FOXA1	ChIP-seq	Y
Forkhead_M1734_1.01	FOXA2	ChIP-seq	Y
Forkhead_M1734_1.01	FOXA4	ChIP-seq	Y
Forkhead_M1734_1.01	FOXB1	ChIP-seq	Y
Forkhead_M1734_1.01	FOXB2	ChIP-seq	Y
Forkhead_M1734_1.01	FOXC1	ChIP-seq	Y
Forkhead_M1734_1.01	FOXC2	ChIP-seq	Y
Forkhead_M1734_1.01	FOXD1	ChIP-seq	Y
Forkhead_M1734_1.01	FOXD2	ChIP-seq	Y
Forkhead_M1734_1.01	FOXD3	ChIP-seq	Y
Forkhead_M1734_1.01	FOXD4L1.1	ChIP-seq	Y
Forkhead_M1734_1.01	FOXD4L1.2	ChIP-seq	Y
Forkhead_M1734_1.01	FOXE1	ChIP-seq	Y
Forkhead_M1734_1.01	FOXE3	ChIP-seq	Y
Forkhead_M1734_1.01	FOXF1	ChIP-seq	Y
Forkhead_M1734_1.01	FOXF2	ChIP-seq	Y
Forkhead_M1734_1.01	FOXI1	ChIP-seq	Y
Forkhead_M1734_1.01	FOXI2	ChIP-seq	Y
Forkhead_M1734_1.01	FOXI4.1	ChIP-seq	Y
Forkhead_M1734_1.01	FOXI4.2	ChIP-seq	Y
Forkhead_M1734_1.01	FOXJ1	ChIP-seq	Y
Forkhead_M1734_1.01	FOXJ1.2	ChIP-seq	Y
Forkhead_M1734_1.01	FOXJ2	ChIP-seq	Y
Forkhead_M1734_1.01	FOXJ3	ChIP-seq	Y
Forkhead_M1734_1.01	FOXK2	ChIP-seq	Y
Forkhead_M1734_1.01	FOXL1	ChIP-seq	Y
Forkhead_M1734_1.01	FOXL2	ChIP-seq	Y
Forkhead_M1734_1.01	FOXQ1	ChIP-seq	Y
Homeodomain_M2172_1.01	NKX2-1	ChIP-seq	Y
Homeodomain_M2172_1.01	NKX2-2	ChIP-seq	Y
Homeodomain_M2172_1.01	NKX2-3	ChIP-seq	Y
Homeodomain_M2172_1.01	NKX2-4	ChIP-seq	Y
Homeodomain_M2172_1.01	NKX2-5	ChIP-seq	Y
Homeodomain_M2172_1.01	NKX2-6	ChIP-seq	Y
Homeodomain_M2172_1.01	NKX2-8	ChIP-seq	Y
Homeodomain_M2172_1.01	NKX3-1	ChIP-seq	Y
Homeodomain_M2172_1.01	NKX3-2	ChIP-seq	Y
Homeodomain_Average_72	NKX2-1	ChIP-seq	Y
Homeodomain_Average_72	NKX2-2	ChIP-seq	Y
Homeodomain_Average_72	NKX2-3	ChIP-seq	Y
Homeodomain_Average_72	NKX2-4	ChIP-seq	Y
Homeodomain_Average_72	NKX2-6	ChIP-seq	Y
Homeodomain_Average_72	NKX2-8	ChIP-seq	Y
Homeodomain_M6196_1.01	NKX2-1	ChIP-seq	Y
Homeodomain_M6196_1.01	NKX2-2	ChIP-seq	Y
Homeodomain_M6196_1.01	NKX2-3	ChIP-seq	Y
Homeodomain_M6196_1.01	NKX2-4	ChIP-seq	Y
Homeodomain_M6196_1.01	NKX2-6	ChIP-seq	Y
Homeodomain_M6196_1.01	NKX2-8	ChIP-seq	Y
Homeodomain_M6193_1.01	NKX2-1	ChIP-seq	Y
Homeodomain_M6193_1.01	NKX2-2	ChIP-seq	Y
Homeodomain_M6193_1.01	NKX2-3	ChIP-seq	Y
Homeodomain_M6193_1.01	NKX2-4	ChIP-seq	Y
Homeodomain_M6193_1.01	NKX2-6	ChIP-seq	Y
Homeodomain_M6193_1.01	NKX2-8	ChIP-seq	Y
Homeodomain_Average_394	HMX1	ChIP-seq	Y
Homeodomain_Average_394	HMX2	ChIP-seq	Y
Homeodomain_Average_394	HMX3	ChIP-seq	Y
Homeodomain_Average_394	ISL1	ChIP-seq	Y
Homeodomain_Average_394	ISL2	ChIP-seq	Y
Homeodomain_Average_394	NKX2-1	ChIP-seq	Y
Homeodomain_Average_394	NKX2-2	ChIP-seq	Y
Homeodomain_Average_394	NKX2-3	ChIP-seq	Y
Homeodomain_Average_394	NKX2-4	ChIP-seq	Y
Homeodomain_Average_394	NKX2-5	ChIP-seq	Y
Homeodomain_Average_394	NKX2-6	ChIP-seq	Y
Homeodomain_Average_394	NKX2-8	ChIP-seq	Y
Homeodomain_Average_394	NKX3-1	ChIP-seq	Y
Homeodomain_Average_394	NKX3-2	ChIP-seq	Y
C2H2_ZF_M2812_1.01	KLF12	ChIP-seq	Y
C2H2_ZF_M2812_1.01	KLF17	ChIP-seq	Y
C2H2_ZF_M2812_1.01	KLF2	ChIP-seq	Y
C2H2_ZF_M2812_1.01	KLF3	ChIP-seq	Y
C2H2_ZF_M2812_1.01	KLF4	ChIP-seq	Y
C2H2_ZF_M2812_1.01	KLF5	ChIP-seq	Y
C2H2_ZF_M2812_1.01	KLF6	ChIP-seq	Y
C2H2_ZF_M2812_1.01	KLF7	ChIP-seq	Y
C2H2_ZF_M2812_1.01	KLF8	ChIP-seq	Y
C2H2_ZF_M0411_1.01	ZBTB3	ChIP-seq	Y
Unknown_M3565_1.01	EP300	ChIP-seq	Y
C2H2_ZF_M6145_1.01	KLF12	ChIP-seq	Y
C2H2_ZF_M6145_1.01	KLF17	ChIP-seq	Y
C2H2_ZF_M6145_1.01	KLF2	ChIP-seq	Y
C2H2_ZF_M6145_1.01	KLF3	ChIP-seq	Y
C2H2_ZF_M6145_1.01	KLF4	ChIP-seq	Y
C2H2_ZF_M6145_1.01	KLF5	ChIP-seq	Y
C2H2_ZF_M6145_1.01	KLF6	ChIP-seq	Y
C2H2_ZF_M6145_1.01	KLF7	ChIP-seq	Y
C2H2_ZF_M6145_1.01	KLF8	ChIP-seq	Y
Homeodomain_M3271_1.01	HMX1	ChIP-seq	Y
Homeodomain_M3271_1.01	HMX2	ChIP-seq	Y
Homeodomain_M3271_1.01	HMX3	ChIP-seq	Y
C2H2_ZF_M5793_1.01	ZNF524	ChIP-seq	Y
C2H2_ZF_M5794_1.01	ZNF524	ChIP-seq	Y
HSF_M4439_1.01	HSF1	ChIP-seq	Y
HSF_M4439_1.01	HSF4	ChIP-seq	Y
Mixed_Average_11	TBX2	ChIP-seq	Y
Mixed_Average_11	TBX3	ChIP-seq	Y
Mixed_Average_11	TBX4	ChIP-seq	Y
Mixed_Average_11	TBX5	ChIP-seq	Y
Mixed_Average_11	MGA	ChIP-seq	Y
Mixed_Average_6	EOMES	ChIP-seq	Y
Mixed_Average_6	TBX21	ChIP-seq	Y
Mixed_Average_6	MGA	ChIP-seq	Y
Mixed_Average_6	TBXT	ChIP-seq	Y
Mixed_Average_6	VEGT	ChIP-seq	Y
Mixed_Average_5	MGA	ChIP-seq	Y
Mixed_Average_5	EOMES	ChIP-seq	Y
Mixed_Average_5	TBR1	ChIP-seq	Y
Mixed_Average_5	TBX1	ChIP-seq	Y
Mixed_Average_5	TBX15	ChIP-seq	Y
Mixed_Average_5	TBX18	ChIP-seq	Y
Mixed_Average_5	TBX2	ChIP-seq	Y
Mixed_Average_5	TBX20	ChIP-seq	Y
Mixed_Average_5	TBX21	ChIP-seq	Y
Mixed_Average_5	TBX22	ChIP-seq	Y
Mixed_Average_5	TBX3	ChIP-seq	Y
Mixed_Average_5	TBX4	ChIP-seq	Y
Mixed_Average_5	TBX5	ChIP-seq	Y
Mixed_Average_5	TBXT	ChIP-seq	Y
Mixed_Average_5	VEGT	ChIP-seq	Y
T-box_M6322_1.01	TBX2	ChIP-seq	Y
T-box_M6322_1.01	TBX3	ChIP-seq	Y
T-box_M1713_1.01	TBXT	ChIP-seq	Y
T-box_M1713_1.01	EOMES	ChIP-seq	Y
T-box_M1713_1.01	VEGT	ChIP-seq	Y
T-box_Average_31	TBXT	ChIP-seq	Y
T-box_Average_31	EOMES	ChIP-seq	Y
T-box_Average_31	VEGT	ChIP-seq	Y
T-box_Average_1	TBX1	ChIP-seq	Y
T-box_Average_1	TBX20	ChIP-seq	Y
T-box_M5216_1.01	EOMES	ChIP-seq	Y
T-box_M5216_1.01	TBR1	ChIP-seq	Y
T-box_M5216_1.01	TBX21	ChIP-seq	Y
T-box_M5216_1.01	TBXT	ChIP-seq	Y
T-box_M5216_1.01	VEGT	ChIP-seq	Y
T-box_Average_26	EOMES	ChIP-seq	Y
T-box_Average_26	TBX1	ChIP-seq	Y
T-box_Average_26	TBX20	ChIP-seq	Y
T-box_Average_26	TBX21	ChIP-seq	Y
T-box_Average_26	TBXT	ChIP-seq	Y
T-box_Average_26	VEGT	ChIP-seq	Y
C2H2_ZF_M6142_1.01	KLF12	ChIP-seq	Y
C2H2_ZF_M6142_1.01	KLF17	ChIP-seq	Y
C2H2_ZF_M6142_1.01	KLF2	ChIP-seq	Y
C2H2_ZF_M6142_1.01	KLF3	ChIP-seq	Y
C2H2_ZF_M6142_1.01	KLF4	ChIP-seq	Y
C2H2_ZF_M6142_1.01	KLF5	ChIP-seq	Y
C2H2_ZF_M6142_1.01	KLF6	ChIP-seq	Y
C2H2_ZF_M6142_1.01	KLF7	ChIP-seq	Y
C2H2_ZF_M6142_1.01	KLF8	ChIP-seq	Y
T-box_M6323_1.01	TBX2	ChIP-seq	Y
T-box_M6323_1.01	TBX3	ChIP-seq	Y
Myb_SANT_M1261_1.01	MYPOP	ChIP-seq	Y
E2F_Average_32	E2F1	ChIP-seq	Y
E2F_Average_32	E2F3	ChIP-seq	Y
E2F_Average_32	E2F4	ChIP-seq	Y
E2F_Average_32	E2F5	ChIP-seq	Y
Mixed_Average_41	E2F1	ChIP-seq	Y
Mixed_Average_41	E2F3	ChIP-seq	Y
Mixed_Average_41	E2F4	ChIP-seq	Y
Mixed_Average_41	E2F5	ChIP-seq	Y
Mixed_Average_41	E2F6	ChIP-seq	Y
Mixed_Average_41	TFDP1	ChIP-seq	Y
Mixed_Average_41	TFDP2	ChIP-seq	Y
E2F_Average_31	E2F1	ChIP-seq	Y
E2F_Average_31	E2F3	ChIP-seq	Y
E2F_Average_31	E2F4	ChIP-seq	Y
E2F_Average_31	E2F5	ChIP-seq	Y
E2F_Average_31	E2F7	ChIP-seq	Y
E2F_Average_33	E2F3	ChIP-seq	Y
E2F_Average_27	E2F1	ChIP-seq	Y
E2F_Average_27	E2F3	ChIP-seq	Y
CxxC_M0548_1.01	MBD1	ChIP-seq	Y
Mixed_Average_1	ZBTB33	ChIP-seq	Y
Mixed_Average_1	BRCA1	ChIP-seq	Y
Unknown_M5777_1.01	ZBED1	ChIP-seq	Y
